miRNA	T47D	COLO205	HCC_2998	HCT_15	KM12	NCI_H322M	OVCAR_3	OVCAR_4	HCT_116	HT29	MCF7	BT_549	HS578T	MDA_MB_231	SF_268	SF_295	SF_539	SNB_19	SNB_75	U251	SW_620	HOP_62	HOP_92	NCI_H23	NCI_H522	CCRF_CEM	HL_60	MOLT_4	SR	LOXIMVI	M14	MDA_MB_435	SK_MEL_28	UACC_62	IGROV1	NCI_ADR_RES	OVCAR_5	OVCAR_8	PC_3	786_0	A498	ACHN	RXF_393	SN12C	TK_10	CAKI_1	K_562	SK_MEL_2
hsa-miR-625-5p|MIMAT0003294	7.036469391	8.055165987	7.288255951	7.309154077	7.601394453	7.921860538	7.833957739	7.300225463	7.472995005	7.149890761	7.371033917	7.098685852	7.197965418	7.474741181	7.422230087	7.251698881	7.146574157	7.534510511	7.065415448	7.522873667	7.699596887	7.434595736	7.996380884	7.656823569	7.387299098	7.203804136	7.138283879	7.459051046	7.512239389	7.198779516	7.417898837	7.081380036	6.947452107	7.264173336	7.011513998	6.947887137	7.216543535	7.130529049	7.382518917	7.39747703	7.443158859	7.077816397	7.012261898	7.2137264	7.257155851	7.254065099	7.482144832	7.378036407
hsa-miR-626|MIMAT0003295	6.101752724	6.190985206	6.287011476	6.380898379	6.335232857	6.311663825	6.733366555	6.316893724	6.381012273	6.34499171	6.416261716	6.383272935	6.411153024	6.40814662	6.354115501	6.360554012	6.285679782	6.371674246	6.285684599	6.39237119	6.313609542	6.451266292	6.46433663	6.469719283	6.247422399	6.318367618	6.259718925	6.358821378	6.38816934	6.285400075	6.435597454	6.367746343	6.343724777	6.610936971	6.3311734	6.209071729	6.281798098	6.284896653	6.323822182	6.381196883	6.099227988	6.369548329	6.372940249	6.396710211	6.275227727	6.441947376	6.438838818	6.394192827
hsa-miR-627-5p|MIMAT0003296	6.321526477	6.427356761	6.571817206	6.526862358	6.554500252	6.48814251	6.493601261	6.467795421	6.625241183	6.599142208	6.476748424	6.76471064	6.566185124	6.511780163	6.535256082	6.474752157	6.419528802	6.455532029	6.418342802	6.514074797	6.441661868	6.468948095	6.490377157	6.445226261	6.644995572	6.829995614	6.605083469	6.631415435	8.152311699	6.44002193	7.381529046	6.571689202	6.507287472	6.757436138	6.444230646	6.558723182	6.55554268	6.457779867	6.512812982	6.505994228	6.423421976	6.402935273	6.367468268	6.411623926	6.533725207	6.493921964	7.151564265	6.619095998
hsa-miR-628-3p|MIMAT0003297	8.098908974	7.681057993	7.854562476	7.929607266	7.834149048	7.72239287	7.647375092	7.792996784	7.923684723	7.762989739	7.947075386	8.135006227	8.026681435	7.952403452	7.991274161	7.713843091	7.909011445	7.831687712	7.837557169	7.800977084	7.618435561	7.913311502	7.776781199	8.13049172	7.80768776	7.806288881	8.023789382	8.207003353	8.1026964	8.345799797	7.828778141	8.05801173	8.989027882	7.7570884	7.766599261	7.850825731	7.692337529	7.892974892	7.914291035	7.708506334	8.21784522	8.072773923	7.901597334	7.890153956	8.134001413	8.083684693	7.856611399	8.144954838
hsa-miR-628-5p|MIMAT0004809	6.300362684	6.397485397	6.234722178	6.285432716	6.260243097	6.370938285	6.363144784	6.27317058	6.274478116	6.243776459	6.279411549	6.263537438	6.30720483	6.318844937	6.28208631	6.361883954	6.227679277	6.297283205	6.366467008	6.309804841	6.352797661	6.261360495	6.335130134	6.350704612	6.386987584	6.188094836	6.38454312	6.236608249	6.323663904	6.279012072	6.367697484	6.265960614	6.346654455	6.243445683	6.305808399	6.338800785	6.281541559	6.240551579	6.2789333	6.271192914	6.325940538	6.26512243	6.360473612	6.257397613	6.38050928	6.2793809	6.394910926	6.308964498
hsa-miR-629-3p|MIMAT0003298	6.66331457	6.792415767	6.788602965	6.983475595	7.06703492	7.020457098	6.571552151	6.678620018	7.054912274	6.99874018	7.273765876	6.881714991	6.893498098	6.902107437	6.662186644	6.678560441	6.578752992	6.851243162	6.677187998	6.713397541	7.109137665	6.829429014	6.753935948	6.549688531	6.806042822	6.556542945	6.640518	6.790867439	6.766896871	6.770523323	6.73476723	6.96638607	6.759884004	6.628157275	6.824622157	6.991811716	6.751825277	6.898344126	6.794039268	6.82462029	6.475418623	6.755305737	6.702895276	6.582090242	6.688434705	6.502788423	6.974490807	6.680786495
hsa-miR-630|MIMAT0003299	6.589095981	6.403234085	6.76967501	6.684725765	6.720048739	6.751112624	6.417955813	6.765189889	6.650825957	6.737756146	6.688879952	6.817820217	6.732133135	6.712211543	6.876756686	6.778316544	6.773995219	6.667019998	6.785176237	6.720849718	6.418807341	6.727630526	6.643687611	6.67424889	6.798485482	6.791632971	6.720146604	7.095608544	7.439276375	6.882798387	6.690869242	6.733423618	6.848314064	6.787346297	6.752844021	6.755200644	6.831023895	6.768628094	6.783477471	6.831167523	6.667577849	6.721373474	6.757278551	6.861106068	6.947936423	6.955831332	6.857718536	6.773392413
hsa-miR-631|MIMAT0003300	6.095586525	6.140091147	6.053086999	6.131890516	6.072527781	6.109939862	6.179599609	6.07446024	6.123511867	6.073464257	6.136402098	6.073663048	6.101979021	6.101181688	6.046194241	6.069204426	5.986267614	6.051176972	6.040876034	6.070532322	6.16651582	6.084803411	6.032130315	6.075123923	6.007113526	6.313453854	NA	6.089106344	6.103687818	6.058140951	6.017705336	6.088039468	6.051952195	6.099352974	NA	NA	6.064499267	6.017001079	6.064411185	6.054313176	6.067513629	6.10005776	NA	5.992011049	6.023744776	NA	6.101501289	6.05798048
hsa-miR-632|MIMAT0003302	6.282436645	6.26873622	6.319220911	6.377979035	6.340618692	6.340723644	6.238043553	6.358876417	6.344404141	6.315902196	6.382991762	6.38693246	6.356909958	6.370931564	6.401930265	6.291412384	6.30224986	6.436470528	6.293698709	6.38187596	6.257616713	6.337583486	6.462774189	6.452028655	6.33112052	6.423691965	6.325591705	6.361871178	6.473586523	6.249111846	6.625304312	6.349196687	6.344810723	6.200065408	6.266018237	6.193239399	6.333132726	6.317032516	6.302681698	6.378366379	6.304996912	6.362942364	6.278649189	6.423964583	6.339154245	6.277134504	6.398061026	6.40733016
hsa-miR-633|MIMAT0003303	6.310230756	6.406489353	6.423232928	6.517742604	6.558799832	6.507074244	6.277682234	6.488165613	6.537510666	6.52092379	6.546081294	6.535918618	6.625199864	6.629658593	6.57158243	6.462957761	6.431968578	6.525132619	6.413463426	6.490163599	6.494559242	6.497631362	6.649142899	6.575989562	6.719123301	6.506078698	6.447672517	6.51447741	6.656751692	6.483534312	6.55089894	6.488890559	6.456665619	6.42482029	6.438430473	6.352798068	6.422063086	6.462161414	6.470921367	6.507785127	6.32929758	6.475388268	6.466977073	6.566460134	6.450597196	6.558373376	6.53820185	6.466907252
hsa-miR-634|MIMAT0003304	6.690895587	6.807965614	6.932239002	7.037583368	7.005384536	6.944243597	6.703397307	6.989941061	7.063305359	7.037185198	7.118735494	6.939813199	7.28059719	7.378976879	7.156742303	6.965140005	6.926736558	7.252721601	6.878177159	7.014062071	7.490616101	7.167961899	7.506299887	7.411040251	7.151611924	6.944663767	6.910129494	6.939741607	7.167980627	6.908586486	7.208316517	6.928615431	6.784012046	6.811321534	6.897230436	6.658029224	6.818273743	6.811640741	6.940245457	6.944082605	6.847373538	6.883968083	6.906760985	7.172944299	8.035530538	7.063651548	7.153825925	6.978190255
hsa-miR-635|MIMAT0003305	6.638680778	6.319513741	6.263791429	6.267512539	6.324325699	6.286112894	6.358682553	6.298055378	6.2627294	6.297559205	6.266673083	6.313594875	6.297150234	6.287652716	6.321915657	6.264433593	6.167025287	6.180900033	6.233841698	6.239538544	6.29427437	6.359721839	6.246775296	6.227238677	6.283505108	6.892653878	6.209406012	6.306215362	6.261055691	6.33912963	6.217744409	6.375977251	6.350322659	6.311495132	6.246174551	6.500428275	6.34451627	6.335310197	6.255073717	6.23294917	6.529760981	6.275017106	6.194063341	6.172511652	6.331019166	6.286047219	6.221315149	6.168537686
hsa-miR-636|MIMAT0003306	6.354160068	6.405323153	6.374716928	6.39810794	6.416958582	6.421443484	6.399131369	6.348423341	6.384004478	6.401706938	6.4107393	6.407124319	6.421689226	6.467140153	6.399887339	6.372308375	6.450904548	6.393724382	6.335233091	6.378879043	6.361984556	6.399034726	6.478462929	6.486000378	6.346206369	6.381009777	6.316023457	6.349523837	6.422812398	6.351359992	6.449889654	6.399074045	6.380181153	6.334514579	6.370388875	6.364178177	6.319852579	6.389915984	6.338621333	6.396614248	6.438576527	6.367264095	6.34977178	6.413848489	6.316110371	6.37345007	6.381034486	6.39127677
hsa-miR-637|MIMAT0003307	7.96451155	6.248016371	6.494550745	6.507808788	6.591181007	6.485836379	6.378834134	6.4350421	6.524875935	6.400038238	6.496044231	6.762460785	6.653318919	6.552634112	6.574511641	6.379806347	6.477507229	6.361385152	6.539495966	6.392746562	6.653226382	6.521584065	6.50104448	6.63478618	6.550322079	6.8475962	6.703628708	6.858739361	7.028129509	6.810944118	6.413179876	6.792477991	7.168207985	6.478967883	6.346070592	6.53716487	6.468137914	6.645834481	6.38912974	6.440104997	7.874126653	6.732799813	6.629488108	6.491526567	6.535968914	6.377944097	6.484974337	6.577649358
hsa-miR-638|MIMAT0003308	7.417025246	6.657043788	7.258260223	6.980341052	7.082334359	7.225317405	6.62607105	7.047942174	7.172062147	6.942301285	7.029663282	7.597749809	7.577070071	7.112275804	7.236293518	6.880548728	7.435782354	6.940370595	7.609537219	7.057223871	6.954679976	7.296420878	7.229988576	7.417019687	7.143117153	7.413276069	7.202119855	7.59172824	8.381909869	8.351243209	7.175987024	7.336696486	8.08514269	7.19894008	6.971887334	6.918690138	7.133479083	7.270603831	6.895043614	7.063220299	7.400769442	7.543634543	7.313597591	7.346228137	7.433702695	7.567565699	7.134615846	7.304433141
hsa-miR-639|MIMAT0003309	6.314753456	6.478086626	6.349062197	6.397837229	6.36523254	6.396920536	6.423417738	6.375415005	6.383030929	6.409360402	6.386557868	6.388639999	6.426568597	6.386691429	6.393036607	6.364150721	6.279725074	6.375204229	6.342750456	6.392951044	6.438402618	6.385826962	6.484243234	6.459379366	6.365399852	6.565986042	6.324612486	6.317403893	6.415564377	6.309227799	6.481619387	6.350469184	6.315996391	6.368522925	6.320477651	6.26230196	6.330701765	6.331861651	6.547966805	6.386752083	6.435889006	6.354370877	6.31355784	6.370825177	6.344246295	6.422621486	6.399508341	6.416979016
hsa-miR-640|MIMAT0003310	6.748524424	6.306276801	6.891679785	6.820832959	7.062476128	6.908565031	6.282439252	6.868869239	6.834559103	6.81677879	6.814795096	6.691062817	6.519170104	6.677529899	6.788755914	6.824275105	6.781010789	6.523045682	6.791576516	6.831726772	6.349750395	6.603637824	6.387152323	6.569640568	6.75618755	6.69069525	6.739586802	6.906998916	6.471901666	6.657870981	6.509105121	7.01352322	6.827637014	7.242831255	7.13498146	6.916122501	7.170133234	6.897539784	6.859225713	6.974981487	6.341594988	6.834405297	7.061380954	7.118744455	7.00813245	7.003297434	6.479681824	6.703903094
hsa-miR-641|MIMAT0003311	6.133046762	6.085966355	6.228890488	6.256078969	6.260296446	6.246556409	6.295117501	6.224642466	6.318516644	6.227516178	6.203158267	6.178940946	6.198683786	6.226866544	6.212421729	6.178891641	6.220908959	6.238841916	6.142960917	6.19148918	6.155178239	6.241875227	6.256362416	6.249669129	6.259360463	6.363457799	6.055173578	6.207145211	6.246432061	6.221251621	6.187269323	6.174810293	6.25558744	6.159281781	6.147595447	6.083226727	6.179616819	6.1685913	6.20346581	6.217307869	6.125971643	6.27440438	6.358872651	6.208569541	6.229181972	6.256234784	6.29469382	6.259239449
hsa-miR-642a-5p|MIMAT0003312	6.979768088	7.322644132	7.110901761	7.377255443	7.350843129	7.172306526	7.176025301	7.189231538	7.306961116	7.341128821	7.563455208	7.511837271	7.81202723	7.98721202	7.453104546	7.173770197	7.102924559	7.5320881	7.08019371	7.318766891	7.326487299	7.50312542	7.882009572	7.815041616	7.213934461	7.642084137	7.137381389	7.279410609	7.728837932	7.194638481	7.647907625	7.224848762	7.07079052	7.05419607	7.070600827	6.93649602	7.013808187	7.087709069	7.075671164	7.19911923	7.281987242	7.162003987	7.15578218	7.378522123	7.053161967	7.337696861	7.453220628	7.264580405
hsa-miR-643|MIMAT0003313	6.524980349	6.533175464	6.878794613	7.01938609	6.888821337	6.972106976	6.429463615	6.794918408	6.854513961	6.915644757	6.972440602	6.723549796	6.644607938	6.680118521	6.687848149	7.072607842	6.783696168	6.95274359	6.700936115	6.865279321	6.499332753	6.757659165	6.706588099	6.53969022	6.540952189	6.79636229	6.558644187	6.550506111	6.566974317	6.710562449	6.869746362	6.839635524	6.718509891	6.69716737	6.666359857	6.737436879	6.705828452	6.82348324	6.818845747	6.796034648	6.321786078	6.978068323	6.611182477	6.72447311	6.564797955	6.543416912	6.765836394	6.779096903
hsa-miR-644a|MIMAT0003314	6.292200154	6.291475289	6.291216446	6.391122863	6.348574364	6.270143238	6.25059483	6.19051094	6.379359971	6.30576278	6.31455411	6.273819649	6.343245401	6.320050096	6.28911434	6.286277038	6.288987005	6.380640157	6.249175173	6.309428847	6.211956123	6.302738188	6.382285547	6.364352657	6.139078867	6.256346086	6.242632923	6.351881904	6.430879495	6.36666351	6.397064202	6.326209934	6.287286039	6.197429463	6.211701299	6.252748768	6.249276528	6.291882431	6.215663495	6.334152179	6.20197126	6.314059869	6.296935716	6.284135223	6.223962303	6.277834922	6.605314398	6.309958732
hsa-miR-645|MIMAT0003315	6.414597946	6.394405563	6.33031151	6.420480504	6.458564481	6.37932572	6.364757288	6.32262458	6.389071828	6.374891829	6.383346864	6.421947606	6.590645213	6.383476417	6.402966142	6.402793533	6.646104509	6.446509586	6.760880402	6.416630956	6.378589119	6.30689026	6.357336681	6.401566468	6.404058041	6.215396522	6.280000684	6.431457665	6.42725086	6.176372769	6.405842479	6.382396218	6.353927902	6.356714462	6.377212542	6.376235398	6.352923944	6.425176147	6.33862094	6.367314146	6.410158142	6.36663677	6.34320787	6.383119624	6.402968451	6.41548755	6.38427175	6.280870993
hsa-miR-646|MIMAT0003316	6.064302045	6.148037696	6.298012069	6.340415495	6.358526165	6.30524499	6.142189142	6.342283662	6.342816422	6.406613509	6.362725513	6.345896467	6.412734639	6.35829452	6.36355629	6.316255915	6.279403947	6.351973798	6.277559424	6.333662223	6.126583347	6.339915818	6.362232875	6.366057455	6.500856187	6.774520754	6.259010687	6.346578944	6.359627356	6.37035315	6.30366841	6.329407478	6.369349529	6.317485602	6.350972664	6.26918254	6.32726833	6.309236979	6.314680169	6.355146534	6.103631768	6.344723773	6.230931327	6.31295971	6.328778458	6.36900973	6.326276229	6.358375422
hsa-miR-647|MIMAT0003317	6.163441763	6.075488009	6.200878798	6.15887467	6.167490593	6.21357628	6.171536972	6.145918976	6.16050111	6.219985449	6.190701021	6.174415193	6.181270178	6.155411889	6.140133512	6.187256467	6.133230477	6.172664935	6.240867545	6.176131998	6.175671211	6.103651459	6.189878889	6.155562768	6.154048926	6.397846726	NA	6.138799031	6.178680205	6.119254071	6.191683022	6.203814174	6.142742094	6.131195445	6.136644227	6.053069006	6.176450886	6.13677452	6.219716145	6.167811798	6.057497254	6.144185454	6.182941377	6.184054179	6.146045678	6.164152356	6.198891393	6.195023552
hsa-miR-648|MIMAT0003318	6.567607589	6.36596126	6.449800047	6.452170961	6.420789186	6.38896611	6.45067188	6.480640492	6.407270662	6.377867052	6.358531831	6.409343157	6.357804589	6.3431699	6.445071265	6.434400604	6.440683184	6.401811888	6.395555543	6.408339536	6.578198629	6.420171754	6.436072676	6.367115741	6.391642453	6.346570592	6.431167081	6.608744859	6.490793329	6.530468965	6.382889294	6.485756548	6.582330964	6.432370635	6.438808092	6.461583671	6.432696047	6.446866422	6.437042223	6.46087944	6.525187072	6.502758927	6.37696517	6.409942528	6.495865766	6.484003206	6.397308624	6.370455227
hsa-miR-649|MIMAT0003319	6.234773632	6.182424385	6.336708652	6.367452923	6.365756291	6.284486791	6.250112041	6.286743273	6.364467168	6.376155841	6.378090506	6.357454583	6.399893208	6.422150356	6.310121193	6.247860333	6.271234849	6.302179213	6.305651041	6.37875197	6.209981905	6.298080621	6.398552696	6.366116968	6.330997341	6.217186775	6.201764844	6.326357421	6.401674033	6.207831804	6.3819163	6.323404613	6.327560568	6.268376732	6.278874403	6.206399119	6.327391756	6.320643526	6.338392002	6.337081792	6.275309523	6.322695443	6.274280605	6.334139174	6.341938814	6.406000078	6.368251346	6.340899763
hsa-miR-650|MIMAT0003320	6.239553245	6.180228278	6.391286527	6.38640698	6.441328522	6.397555574	6.056403402	6.383813464	6.370867489	6.492029218	6.400727194	6.407325592	6.453464359	6.486155515	6.456853781	6.354740218	6.332000535	6.375025052	6.318613451	6.330079133	6.481138925	6.373779594	6.410221276	6.412352115	6.597308995	6.768786093	6.32644917	6.423279253	6.387931272	6.347960163	6.375301237	6.405418489	6.406870768	6.312789181	6.339165838	6.389300867	6.345744339	6.42301415	6.409723278	6.375484405	6.217706133	6.332120006	6.236500721	6.431139984	6.421955041	6.439330312	6.44007446	6.409850404
hsa-miR-651-5p|MIMAT0003321	6.337780226	6.482383398	6.65338176	6.632764422	6.67475834	6.689049061	6.416962201	6.452947511	6.667706039	6.608489179	6.571317692	6.494361402	6.58040232	6.558524548	6.550244314	6.582906387	6.470193187	6.616797945	6.501913774	6.582636759	6.448338741	6.570663347	6.599631936	6.551855699	6.506186351	6.454529976	6.395410025	6.446205903	6.550734637	6.485425951	6.656431248	6.475118536	6.416937738	6.5284824	6.469151259	6.435127366	6.514675601	6.598072423	6.680190742	6.452431249	6.310915541	6.481952946	6.508881005	6.625967791	6.487573623	6.623028936	6.576772742	6.567364362
hsa-miR-652-3p|MIMAT0003322	6.579169639	6.534470838	6.653460267	6.643046788	6.773825695	6.707121887	6.651648329	6.520624133	6.700725406	6.886539271	6.979798144	6.663897427	6.425998565	6.510939636	6.416662527	6.435255913	6.525098128	6.4945641	6.423660327	6.481425401	6.595586063	6.606285318	6.487214047	6.678425975	6.728473122	6.301725719	6.662577706	6.997315079	6.400097571	6.559093232	6.776899833	6.833951877	6.82927115	6.721557273	6.630106907	6.45974	6.588273329	6.49107905	6.745235172	6.56656563	6.385583977	6.541990777	6.453334838	6.391526051	6.363284033	6.506216702	6.913312761	7.164778644
hsa-miR-654-3p|MIMAT0004814	6.424696869	6.569145494	6.450931809	6.442503567	6.436049909	6.424869176	6.479548024	6.44121477	6.44138603	6.388119401	6.467863237	7.105598181	7.843717096	6.508143217	7.78250891	7.517286627	6.749641485	6.508818403	8.110998069	7.449991055	6.619685068	6.794396912	6.551751767	7.324725512	6.512553919	6.156641499	6.429765554	6.454719893	6.54301298	6.434850976	6.562270938	6.431890084	6.454579552	6.356676396	6.418108864	6.41838117	6.384040695	6.368618883	6.531231639	6.486707027	6.565521018	6.895642175	6.417306841	6.520450954	6.449504116	6.502772322	6.542210349	6.505707426
hsa-miR-654-5p|MIMAT0003330	6.315994357	6.150530904	6.296098544	6.220800795	6.303361114	6.281348566	6.128310083	6.146993242	6.335123614	6.261965466	6.267215148	6.386568602	6.219561347	6.182257955	6.281828983	6.173980843	6.095818213	6.229938298	6.335812856	6.206814007	6.304766738	6.282680933	6.195379098	6.148118155	6.262439244	6.531153899	6.141874899	6.352575609	6.334395946	6.521755148	6.200277946	6.317374286	6.529883782	6.271117456	6.097291573	6.339962637	6.289669839	6.311648669	6.221355873	6.159548044	6.211352626	6.317809354	6.212261881	6.204819369	6.357042905	6.17126361	6.132237611	6.27984782
hsa-miR-655-3p|MIMAT0003331	6.236528753	6.276822576	6.331449509	6.357793988	6.315432751	6.341805006	6.290378347	6.307556025	6.323364844	6.333982565	6.306273402	6.276745547	6.321983068	6.334135069	6.351530305	6.339201172	6.264540564	6.344345904	6.243897327	6.317993256	6.325770288	6.378810336	6.41542431	6.390289414	6.363649453	6.532975457	6.20438687	6.292485974	6.361789543	6.230768283	6.400270548	6.316927052	6.272250602	6.236708945	6.314086586	6.090184868	6.218703144	6.290410244	6.334068075	6.296979613	6.238795617	6.342713247	6.304391963	6.353281525	6.267380411	6.378890574	6.331114898	6.279167021
