miRNA	BT_549	HS578T	MDA_MB_231	T47D	SF_268	SF_295	SF_539	SNB_19	SNB_75	U251	COLO205	HCC_2998	HCT_15	KM12	SW_620	A549	EKVX	HOP_62	HOP_92	NCI_H226	NCI_H23	NCI_H322M	NCI_H460	NCI_H522	CCRF_CEM	HL_60	MOLT_4	RPMI_8226	SR	LOXIMVI	M14	MALME_3M	MDA_MB_435	SK_MEL_28	SK_MEL_5	UACC_257	UACC_62	IGROV1	NCI_ADR_RES	OVCAR_3	OVCAR_4	OVCAR_5	OVCAR_8	SK_OV_3	DU_145	PC_3	786_0	A498	ACHN	RXF_393	SN12C	TK_10	UO_31	CAKI_1	HCT_116	HT29	K_562	MCF7	SK_MEL_2
hsa-miR-328-3p|MIMAT0000752	6.628783681	6.359708357	6.372736207	6.437950402	6.386985838	6.299596139	6.371866935	6.403665545	6.348466983	6.399837849	6.432846023	6.347025032	6.365194986	6.38153365	6.432237293	6.49501729	6.432463539	6.443055174	6.451398026	6.399405371	6.564149485	6.481247379	6.36766085	6.483579176	6.316828237	6.32680675	6.809752369	6.41133212	6.430537908	6.360345411	6.401723404	6.546447334	6.476921915	6.384388191	6.411580519	6.449706397	6.409351977	6.339349712	6.248595389	6.434958404	6.317492624	6.394112874	6.306038261	6.374375348	6.423873852	6.266848875	6.390225191	6.421013064	6.363330697	6.288042978	6.407051302	6.359126651	6.475604215	6.371559041	6.383978135	6.38743731	6.422268355	6.441548805	6.350795734
hsa-miR-329-3p|MIMAT0001629	6.727272749	6.925793706	6.387208112	6.357210117	7.470968063	6.721178452	6.467142263	6.434838381	6.94471621	6.815165695	6.34513161	6.286025516	6.429886195	6.387257584	6.357705914	6.40735596	6.40723857	6.488681768	6.406554944	6.888429257	6.960689084	6.342259944	6.343058209	6.394120478	6.459593509	6.316536885	6.401495481	6.364166896	6.446655326	6.393838614	6.410414801	6.532506971	6.379657885	6.37553086	6.302515499	6.451327837	6.351882025	6.347854221	6.235756621	6.361579636	6.40816692	6.363643975	6.341196623	6.406479947	6.374311298	6.413266375	6.286031423	6.314577716	6.542011568	6.322669949	6.396593354	6.343179703	6.371898866	6.38206365	6.402858578	6.42211491	6.400545227	6.397772465	6.359333452
hsa-miR-330-3p|MIMAT0000751	6.146934984	6.190148499	6.223063432	6.285601189	6.19030029	6.092247839	6.170232443	6.15398578	NA	6.106153278	6.173128369	6.162784512	6.390012105	6.338002082	6.206222017	6.18479204	6.366381012	6.288526565	6.16440851	6.207046519	6.267260233	6.263509683	6.237143828	6.591449986	6.200187151	6.084254641	6.267783277	6.384034188	6.224133671	6.334088898	6.157551999	6.200509517	6.181892405	6.259475664	6.254303007	6.384998482	6.324519972	6.209599964	6.211970759	6.218869137	6.203970085	6.252946425	6.161318732	6.192846173	6.221993304	6.160145598	6.265338762	6.18758614	6.163752535	6.156196513	6.163124857	6.172911504	6.215266134	6.160007397	6.369863767	6.35952499	6.181695006	6.21298148	6.202273007
hsa-miR-330-5p|MIMAT0004693	6.474632318	6.478189021	6.496606427	6.384320564	6.496943502	6.384764359	6.40065153	6.460463917	6.369655384	6.461076824	6.399855717	6.429354694	6.518257303	6.450321635	6.50427042	6.492814079	6.534079301	6.491662219	6.579662722	6.445650152	6.499633905	6.491531483	6.536529881	6.460890652	6.800400454	6.447948446	6.451466467	6.449779675	6.537568407	6.442781824	6.540649911	6.499369408	6.506693593	6.384491482	6.413397774	6.476118803	6.427405356	6.406509599	6.393997448	6.390407327	6.449603374	6.434171434	6.469153134	6.478335096	6.453293781	6.433460591	6.507646055	6.385321284	6.624274426	6.381583751	6.455326653	6.354791784	6.369400443	6.445995627	6.498805048	6.482003533	6.497722193	6.510777682	6.44459881
hsa-miR-331-3p|MIMAT0000760	6.701989428	6.495297183	6.848034905	6.971599234	6.841101727	6.510978777	6.600144671	6.616933824	6.491954037	6.697183029	6.719853125	6.727771125	6.969283499	7.081886731	6.925218941	6.901569711	7.150611038	6.659153549	6.628132767	7.092866665	6.753001537	7.085522243	6.980877861	7.363510247	6.344494644	6.647393449	6.899766723	6.731861623	6.58906249	6.713882616	6.520666262	6.603024316	6.533428439	6.573757739	6.765792263	6.502654139	6.607430988	6.730725524	6.794150938	6.818521043	6.603724367	6.762320386	6.69821989	6.878947648	7.182707097	6.943265272	6.702754534	6.645749294	6.87000942	6.612167553	6.656192967	6.635197467	6.826271094	6.598118841	6.975884993	7.039364742	6.546773113	6.965487945	6.729006918
hsa-miR-331-5p|MIMAT0004700	6.283460845	6.155827717	6.233861284	6.358830725	6.185037994	6.160257253	6.144901768	6.219554884	6.152529925	6.152545391	6.303867409	6.201895302	6.309708184	6.329375003	6.321650102	6.250540254	6.218142099	6.218872397	6.194266837	6.195866977	6.165489937	6.289674627	6.143980284	6.139178726	6.359318519	6.184465961	6.213246915	6.130596927	6.18086991	6.231358194	6.161836902	6.072425222	6.227652015	6.231319132	6.208901031	6.184595253	6.140048683	6.179555847	6.162949279	6.273364513	6.188418997	6.173720247	6.213231795	6.190237338	6.308603943	6.2587125	6.263799515	6.200125763	6.189101678	NA	6.185899007	6.195967816	6.737469649	6.06981023	6.237468683	6.25441809	6.129505388	6.3548954	6.201208807
hsa-miR-335-5p|MIMAT0000765	6.924632932	6.726402719	7.090147287	6.415612385	8.239675242	6.826349621	6.543795246	7.368196004	6.85074871	7.923781868	7.481344056	7.645767498	7.292099256	7.67330868	8.129190273	6.913219109	6.979423844	7.283254717	7.816305615	7.445809144	7.150475529	6.507298603	6.733667971	6.594115208	6.280872773	6.660888172	6.637694514	6.940411146	6.657222081	6.511963542	6.667503097	6.619896361	6.50217013	6.450356655	6.416245999	6.72168614	6.434817689	7.108660286	7.294947858	8.564237164	7.501722864	6.942900088	7.533298244	6.580032109	7.502813536	7.153906404	6.524535094	6.473803211	6.670303219	6.584657121	8.162083168	6.572469207	6.737848358	6.618777343	7.228544035	7.835942365	6.629449948	7.874697867	6.494831177
hsa-miR-337-5p|MIMAT0004695	7.047323713	7.023527829	6.419358609	6.311890142	6.622733286	7.460415243	6.732361784	6.415167893	8.059193058	7.331998939	6.384252115	6.340562463	6.378801626	6.343024958	6.438675347	6.488410496	6.324240579	6.548935661	6.403711183	7.774996962	6.598358444	6.346206701	6.505061683	6.364738978	6.287337436	6.290907145	6.395485653	6.372796914	6.409527816	6.356837392	6.380114492	6.354103675	6.687440234	6.310698386	6.33004192	6.393226949	6.346682613	6.32074098	6.266305395	6.456422646	6.381189206	6.327991301	6.310579195	6.355192172	6.664734575	6.290235919	6.307707749	6.309345955	6.896245175	6.321577493	6.355663532	6.277711149	6.313342519	6.355733559	6.387978164	6.344506169	6.391151256	6.399498573	6.374614403
hsa-miR-338-3p|MIMAT0000763	6.702123436	6.827742416	6.909838338	6.735157274	6.878098927	6.664744306	6.510431507	6.785128763	7.061178614	6.707331529	6.765312184	8.882609954	7.145369319	6.762069599	6.813895959	6.932275536	6.832148587	6.738032642	6.938493736	6.67718264	6.91080699	6.708353227	6.776856112	7.186179653	6.560623991	6.655370984	6.61707135	6.648041705	6.874345372	6.627259223	6.82445081	7.679950471	6.730008994	6.749566622	7.301106776	7.099069519	6.935402469	6.63867161	6.619208061	6.746740757	6.641565558	7.328209337	6.781928406	6.680478282	6.696531755	6.647531006	6.762994994	6.763776593	6.629216176	6.603945109	6.809214092	6.60047759	6.708504694	6.567111384	6.8385276	8.56135263	6.795045992	7.385274046	7.300693346
hsa-miR-338-5p|MIMAT0004701	6.670660255	6.961457576	6.755739016	6.55604432	6.774239956	6.671596528	6.899058886	6.780994722	6.763438595	6.72263711	6.686122796	6.819847335	6.744107377	6.648030207	6.601720931	6.748177408	6.702367871	6.774142335	6.873162337	6.681201913	6.828236085	6.622280415	6.667568814	6.777783514	6.319975672	6.628342227	6.629993226	6.614392983	6.826927876	6.639315778	6.81065138	6.867528389	6.640742982	6.589496541	6.654477013	6.82837255	6.60223253	6.599695574	6.669955526	6.61940808	6.654454358	6.608029451	6.63799922	6.687145246	6.601576006	6.622640564	6.691754943	6.713280804	6.613517612	6.59259239	6.7096359	6.586659216	6.620024647	6.707655202	6.735401586	6.830727997	6.737121378	6.748610771	6.706169847
hsa-miR-339-3p|MIMAT0004702	6.644167642	6.407107367	6.417639279	6.728161209	6.490054158	6.613420196	6.758049726	6.628224042	6.54835565	6.959871401	6.533533742	6.580042088	6.653605398	6.583696918	6.543837428	6.477954911	6.524483341	6.435572196	6.51813107	6.676365796	6.621840536	6.830829628	6.670747407	6.567490604	6.139973935	6.463492342	6.370127807	6.437595295	6.404692	6.465293072	6.487197412	6.439215622	6.521694797	6.54916703	6.770323673	6.434432656	6.483918942	6.557252774	6.505851565	6.508617584	6.467347772	6.789149177	6.612616404	6.404281794	6.620733458	6.588410984	6.637927673	6.44383499	6.64618721	6.532696836	6.542697626	6.596738793	6.689211514	6.446314295	6.581880869	6.645583811	6.472336449	6.781231323	6.667025208
hsa-miR-339-5p|MIMAT0000764	6.664833524	6.485910807	6.4918989	6.743512896	6.780103259	6.62953462	6.687987561	6.709141489	6.546462652	6.909352243	6.520424972	6.610523459	6.567721474	6.579648516	6.716777344	6.621423096	7.226858511	6.573797071	6.675833999	6.788879124	6.952999975	6.874071662	6.794007886	6.851149202	6.376782242	6.815250583	6.49985217	6.500330208	6.573601272	6.498344914	6.592116906	6.582897617	6.429639644	6.478922858	6.709862438	6.588956145	6.510055288	6.558220449	6.400852007	6.609510525	6.540596518	6.756729242	6.511757069	6.448742828	6.670225138	6.596682108	6.669720502	6.684787832	6.611525741	6.593000579	6.586966652	6.584463759	6.59419194	6.495754814	6.67336085	6.708926609	6.632244559	6.91933277	6.90684029
hsa-miR-33a-5p|MIMAT0000091	6.497527811	6.521936937	6.569411442	6.310181682	6.48052523	6.449502807	6.405061974	6.472103014	6.410186893	6.419654075	6.482335632	6.482178997	6.623133524	6.827508062	6.826017474	6.498938281	6.46055246	6.477069453	6.489819303	6.445765538	6.471174524	6.581102057	6.482795795	6.654149498	6.729963299	6.33617868	6.49714857	6.661430282	6.46084922	6.404203579	6.542752596	6.488295791	6.54733314	6.504418878	6.335276889	6.487354325	6.376297509	6.478676762	6.364574608	6.290099181	6.505278434	6.472907386	6.479854537	6.492562914	6.524310114	6.423307743	6.477782266	6.271107864	6.404677334	6.374520708	6.519297298	6.39198349	6.416437532	6.42812088	6.589752429	6.663361023	6.463336426	6.583012093	6.450638147
hsa-miR-33b-5p|MIMAT0003301	6.272448525	6.252692685	6.268266864	6.500431036	6.266943651	6.274739063	6.228312346	6.280289982	6.204779387	6.606421842	6.680196679	6.443461325	6.362507598	6.720728536	6.66480966	6.646467808	6.289913306	6.276934545	6.325197602	6.314970571	6.272835977	6.669765384	6.319326214	6.265745341	6.344724709	6.183578938	6.295698831	6.495629662	6.276308685	6.263735097	6.285095227	6.280679998	6.308179004	6.274229984	6.559117722	6.268292211	6.431894608	6.344631573	6.191811259	6.50181589	6.386865574	6.505790154	6.300586924	6.261998701	6.251904026	6.3413661	6.279024598	6.383849726	6.4070821	6.303627004	6.747583234	6.342831548	6.368036443	6.248840569	6.600552679	6.502923352	6.274319218	6.64870064	6.278874286
hsa-miR-340-3p|MIMAT0000750	7.455318669	7.31667392	7.5343619	7.451470768	7.317996489	7.778021141	7.419178018	7.673665109	7.41485828	7.598559877	7.680764923	7.623667251	7.84403104	7.750695418	7.595425639	7.462800137	7.022523943	7.552070998	7.441405732	7.520460912	7.328849768	7.997840593	7.388219512	7.383598466	7.291484565	6.910025913	6.926605508	7.420010746	6.893591378	7.216964247	8.05176631	6.896674859	8.316246216	7.668114606	7.757165952	7.178952758	7.654983895	7.59668345	7.982143015	7.41419902	7.95675373	7.436448724	8.046561174	7.490426227	7.91929719	7.675517949	7.657342552	6.998627493	7.695566312	7.281145132	7.438038232	7.161196731	7.581089883	7.225393255	7.804765027	7.688724746	7.669953102	8.184107497	7.569566696
hsa-miR-342-3p|MIMAT0000753	7.427173628	6.921523271	6.531800575	7.292025924	8.172374679	6.653199035	6.682592483	6.632605948	6.893086525	6.783488556	6.284516966	6.171205987	6.163611187	6.176840213	6.281393286	6.533503299	7.216382574	6.801940049	6.205483604	6.588874097	7.132300023	7.341102116	7.402112816	9.077586901	8.035143981	7.816042814	9.0095627	6.162999173	6.637638471	6.8092626	6.298281371	7.034567957	6.717341021	6.469060792	7.41402492	6.801212187	6.764671803	6.97099024	7.133581657	7.348209638	6.918028153	6.125158454	7.057224934	7.068787139	7.303614428	7.331915334	7.096607842	6.518090657	6.705080851	6.596999113	6.776664998	6.650784288	6.701247874	6.326188737	6.697533817	6.115636794	7.018392965	8.362868749	6.672131786
hsa-miR-345-5p|MIMAT0000772	6.987397164	6.525793676	6.709212447	6.917657547	6.869251136	6.664857013	6.617144687	6.603810127	6.67578416	6.694084407	6.636093785	6.617511866	6.788693918	6.705883036	6.938965081	6.598924657	6.528118507	6.717583343	6.492782358	6.650582931	6.622859976	7.075922091	6.521171481	8.45039598	6.598077341	7.072506714	7.133138416	6.401730876	6.480156514	6.419608584	6.574087938	6.67982353	6.591663448	6.702048697	6.943742093	6.508796054	6.734794171	7.196517342	6.50168025	7.019459761	7.026902818	6.719971028	6.530519991	6.946087939	6.742115488	6.840618804	6.719405625	6.52757027	6.516551712	6.559178331	6.571799364	6.476973754	6.711492258	6.379218315	6.949516082	7.283157087	6.461810739	7.349992786	6.768161047
hsa-miR-346|MIMAT0000773	6.492167255	6.68519265	6.518682884	6.313490002	6.472846438	6.483076303	6.458248219	6.50552799	6.422366746	6.441477514	6.441015018	6.486652432	6.432288839	6.483868911	6.5941494	6.561442779	6.440841218	6.488096913	6.437451819	6.472816148	6.472767084	6.515365944	6.40781161	6.435334301	6.730065892	6.399118027	6.420906471	6.503227481	6.401881093	6.409346505	6.462877405	6.428247132	6.515786109	6.499596472	6.435877317	6.499114238	6.41849816	6.417156054	6.526828828	6.439847136	6.521384121	6.466076919	6.658250683	6.521337175	6.589844442	6.493641593	6.489131856	6.427175585	6.536580369	6.380996757	6.42287874	6.383346164	6.417291527	6.386393614	6.496320124	6.50127079	6.439142746	6.511900605	6.470541782
hsa-miR-34a-5p|MIMAT0000255	6.74240434	6.569624149	6.700454552	7.783738935	6.545832028	6.517912392	6.641964039	6.666527385	6.993574504	6.926303148	7.888528193	6.511495286	7.321368809	6.990992119	6.911470316	7.830670268	6.75671923	7.110921818	7.246828938	8.194913311	7.568537611	8.075450571	7.302089359	6.498233008	6.542969378	6.424065908	6.738233289	6.749553762	6.573142319	7.331298447	6.642599256	7.250491209	6.51056246	7.973919135	7.56773864	7.621135356	7.909935423	8.253104004	6.489534866	7.20691276	7.36834323	7.080765929	6.642374839	6.511181112	7.256484609	6.672970953	6.904018982	7.065661017	8.754509508	7.444563133	6.566969662	7.123648977	8.860916536	7.317588986	7.931835209	7.674127213	6.561078617	7.921856882	6.863650686
hsa-miR-34b-5p|MIMAT0000685	6.277960349	6.332719037	6.384718688	6.396036834	6.275009597	6.242458522	6.286293784	6.293180562	6.454267168	6.300990966	6.40820363	6.275879029	6.35096694	6.288331669	6.393432941	6.409137175	6.288114002	6.319001793	6.454968491	6.399124211	6.341024753	6.425473072	6.289857821	6.295911666	6.1137488	6.201927555	6.263054133	6.261243591	6.304618413	6.262440567	6.336491975	6.211094395	6.266039578	6.231460247	6.383828949	6.295656914	6.228318571	6.21394613	6.491085879	6.399150257	6.32150331	6.245343396	7.113962892	6.278240356	7.187342772	6.297819964	6.236337968	6.39370533	7.388071726	6.260530103	6.345884854	6.27317598	6.556104113	6.324947194	6.323826392	6.329312716	6.280015153	6.335432134	6.461832811
hsa-miR-34c-5p|MIMAT0000686	6.388975246	6.467662944	6.539817897	6.379966114	6.387871042	6.384738196	6.360886855	6.42856983	6.62105786	6.411798955	6.284890161	6.384638673	6.426424994	6.402521833	6.384857904	6.602327816	6.406701835	6.499584342	6.738320991	6.518706896	6.484812564	6.49147524	6.35839464	6.386980786	6.459519413	6.295899769	6.409833966	6.33986262	6.448576642	6.389256518	6.461884246	6.383686666	6.394913341	6.395610007	6.261915073	6.485799502	6.363251268	6.411540973	6.548598301	6.564864161	6.449328927	6.315538984	7.134298803	6.411852467	7.28051588	6.398712365	6.406267255	6.420974314	7.824862665	6.414207823	6.548398877	6.428681605	6.723353755	6.473126156	6.434646652	6.44098007	6.500158384	6.429094695	6.599057585
hsa-miR-361-3p|MIMAT0004682	6.712371903	6.709783704	6.817323695	6.57404697	6.772011197	6.632758459	6.616895211	6.761256598	6.595351928	6.723450744	6.778559909	6.7225164	6.718322015	6.714160982	6.701811366	6.78605399	6.817374458	6.722131268	6.901633681	6.73395175	6.959100322	6.714395018	6.794114039	6.742208909	6.328766456	6.662445716	6.688697441	6.634767651	6.839119476	6.670704689	6.862607996	7.008205162	6.711707457	6.674134586	6.664840728	6.98407351	6.613063005	6.625427364	6.525698951	6.653562434	6.688442224	6.661175868	6.580468234	6.67522916	6.675573706	6.649321492	6.66131503	6.67189876	6.647108194	6.615705505	6.705901651	6.600095909	6.610174634	6.679154636	6.678105277	6.646727748	6.653972324	6.704916497	6.957777799
hsa-miR-361-5p|MIMAT0000703	8.429330491	7.919445778	8.398071855	7.593286909	7.955235067	8.109685409	8.191097782	8.597596745	8.194981275	9.022367325	8.235769683	8.047486911	8.1687643	7.980961006	9.100067562	7.95977172	8.420005411	8.473135932	8.659220302	8.390668976	8.885051931	8.485954709	8.202619596	8.969058164	7.760207893	8.251167104	8.248568289	7.670907906	7.30158414	7.840033976	8.978447575	7.633954842	8.362162765	7.676362664	7.78482599	7.929081633	8.125343072	8.138603479	8.397313512	8.395751171	8.487681076	8.094817915	8.059111416	8.112564144	8.108748723	8.687108427	8.180843698	7.444903626	7.916406942	7.839969099	8.480394045	7.559540426	8.020363969	7.743981451	7.987469413	8.3843776	7.739387332	7.975351215	8.954848847
hsa-miR-362-3p|MIMAT0004683	7.071361162	6.374938381	6.393680352	6.56723047	6.473684914	6.569862563	6.507664585	6.626248414	6.687501975	6.62024014	6.640621835	7.005868548	6.698564084	7.211086149	6.729061269	6.538671155	6.452034667	6.441708138	6.507210247	7.23047045	6.597116449	6.960960865	6.496201873	7.116761209	6.5182421	6.484922059	6.613442497	6.580219324	6.441725838	6.526247115	7.449761596	6.682620059	7.228056425	7.239693746	7.443097989	6.730434946	6.977954613	6.650593195	6.382116334	6.444886202	6.616632584	6.572319568	6.50353137	6.535262776	6.86045691	6.782131493	6.538126382	6.231613772	6.483747474	6.515571326	6.833009038	6.309458928	6.405225998	6.350422705	6.993605717	6.425986715	6.748869734	6.510902738	7.270663237
hsa-miR-362-5p|MIMAT0000705	6.783414603	6.590788147	6.520189821	6.590619516	6.654647466	6.468372986	6.426658733	6.552358356	6.455602881	6.438858631	6.588619041	6.542698477	6.545449275	6.799383534	6.684935547	6.554891341	6.622011525	6.434716616	6.568832019	6.683248806	6.588032214	6.677787373	6.60717176	6.907975204	6.804027222	6.473732347	6.549285284	6.488786602	6.521060855	6.467064197	6.812441557	6.51528813	6.741172731	6.6321146	6.727250321	6.635205426	6.697692831	6.505007642	6.389691305	6.39120996	6.513061281	6.514885813	6.487781318	6.46332466	6.489781973	6.562977688	6.541394199	6.412050268	6.447870892	6.477843853	6.550963895	6.536916198	6.606695456	6.429185633	6.517856196	6.553979261	6.582617314	6.558301305	6.764268758
hsa-miR-363-3p|MIMAT0000707	9.064644366	10.0853024	9.99654261	10.56789883	10.99766552	10.24104828	9.918550756	10.27480053	9.331372983	10.14591714	10.7126439	9.90345207	9.964404104	10.04770103	10.35450063	8.437167911	11.58685506	10.15334135	10.14732156	9.92049848	10.12102349	9.904906393	10.60083003	10.89682613	9.927338092	11.06173769	10.94441489	10.16637825	9.68725967	8.875766463	10.06513537	11.66900669	10.81840807	9.097097847	11.2372265	11.33679026	10.08342611	10.19822532	10.75063032	11.41636778	10.49197146	9.879746354	9.564571438	9.477573614	10.09490758	9.771147273	9.91146192	12.97050008	10.6804492	9.166528799	9.480289188	8.550323128	9.976544348	8.917552433	9.691985564	10.24381387	9.276945243	10.1339471	10.49108791
