Entrez id	hsa-miR-1-3p	hsa-miR-30a-5p	hsa-miR-155-5p	hsa-miR-16-5p	hsa-let-7b-5p
57010	0.2123745	-0.063054499	-0.193385783	-0.241691703	-0.265301562
387923	-0.002613215	0.146337862	0.105815587	0.012285408	-0.032035323
4853	-0.9313729	0.19598378	-0.67499843	-0.215424644	-0.059715143
79748	0.05984987	-0.13694584	-0.124661792	0.138684461	-0.251613276
1365	0.1114311	0.019697875	-0.339495431	-0.172193567	0.02129824
2593	-0.04709685	0.011633662	0.041212548	0.316646948	-0.214637928
79838	0.109498	0.221794093	0.099418367	-0.086111354	0.109725034
171389	0.1576906	0.165134269	0.264258798	0.238250242	0.028117597
56929	0.1795519	-0.021984678	-1.100931854	-0.960796206	-0.153286617
84650	-0.971504	0.06681343	-0.266444602	0.606929162	0.097401899
5827	0.2426184	0.112234783	0.046051273	0.830412531	0.178818768
10451	0.3469925	-0.157390681	-0.531153545	0.14687324	-0.437288678
6160	0.001964042	0.26323934	0.123366227	0.715421378	0.309702236
2262	0.4072841	-0.16035941	1.108281011	0.832733325	1.699971703
90050	0.3116318	0.234369601	-0.239617852	0.123315109	-0.092226876
388135	0.03069141	0.070413409	0.08292814	-0.068114562	-0.347447076
4000	0.1377307	-0.032242965	0.440437728	-0.139803809	-0.056262299
22936	-0.0562088	-0.24668103	-0.396506756	-0.830522239	0.222822793
84926	0.04635549	0.056908158	0.427382414	-1.698309382	-0.34505256
55090	0.3645766	0.214419774	0.03120334	0.090272388	0.060343695
4952	-0.000480087	0.168993705	-0.813543202	0.043403335	-0.001415586
54825	-0.03706382	0.14986921	0.097768489	0.235043516	0.057086344
284184	0.1314604	0.119341088	0.158722796	0.005094357	-0.120195844
129607	-0.07021238	0.329040949	-0.027865882	0.027916357	0.027916357
1750	-0.1137121	0.117465627	0.093904745	0.718294595	0.275501787
11148	0.3433845	-0.103193709	0.106982885	-0.093287477	-0.04274658
54531	0.2313565	0.006293024	0.312562484	-0.179870132	-0.441186729
516	0.3200981	0.180351332	0.35249618	0.758020098	0.355227537
1910	0.1155666	-0.033603476	0.135578641	-0.011248589	-0.011523677
84206	0.09563038	-0.313150168	-1.071767234	0.150410433	-0.08412479
91252	0.04633981	-0.094232875	-0.514451413	-0.527992203	-0.814253146
23504	0.01316166	-0.111617314	-0.072380021	-0.263658159	-0.242764347
9644	0.00530739	-0.106725074	-0.245317516	0.940939963	0.337835195
51334	0.2189884	0.158934183	-1.860618509	-0.467630996	-0.493158389
56260	0.2386896	0.204055776	0.256235506	0.726511549	0.582737307
27197	0.07522987	0.149473905	0.113465848	0.164524561	-0.081773229
6890	0.02339148	-0.219421782	0.331227164	0.603114545	-0.138242833
55659	0.07595087	-0.093681432	-0.230479202	0.272602887	-0.037745023
79008	0.2149457	0.012936221	0.58454958	0.393508527	-0.53649068
79864	0.02684304	-0.169162167	0.041506552	-0.184707542	-0.111217581
1265	0.08527313	-0.085946811	-0.411484523	0.344194345	-0.822573984
388650	-1.33955	-0.066154783	-2.355255399	-0.43822574	-0.688727344
54477	-0.1117819	-0.013330053	0.519168927	-0.127550473	0.38674136
84230	-0.412537	-0.165238885	0.152756651	-0.527889794	-0.167550451
81488	-0.02852084	-0.24916161	-0.4214764	-0.307642196	-0.082454188
6871	0.08050251	0.024160061	0.174568205	0.104718144	0.046775233
9896	-0.1713183	0.250811925	0.412154368	0.576025173	0.200805717
115560	0.2126948	-0.342866557	0.171329413	-0.02465185	-0.173837077
150678	0.128123	-0.282497366	0.311664873	-0.026004079	-0.273930254
57690	0.09784342	-0.063924628	-0.022299652	-0.013193326	-0.261133507
6304	-0.4793696	-0.147442676	-0.146071915	0.835154584	0.935412611
9632	0.2174416	-0.14432509	0.559688713	0.243731364	-0.141700938
408	0.03562489	0.159231676	0.876750317	0.516711988	0.28125005
283742	-0.03739675	-0.021180798	0.074715912	-0.384287369	0.107435056
79587	0.1581117	-0.065299018	-0.016840423	0.282562101	0.206687738
5688	0.155071	-0.025546158	0.348464751	0.578293832	0.667948596
27018	-0.1280591	0.168853322	0.404408092	0.717130102	0.463502079
5966	-0.2719809	-0.015802027	-0.21335377	-0.371025384	0.200449953
4723	-0.03638801	0.056302212	0.141350875	-0.014307163	-0.308259516
6840	0.2953219	0.094541026	-0.511999523	-0.528586871	-0.396665051
283455	0.004278689	-0.087638438	0.001922192	0.035291406	0.036944161
6228	-0.1618856	0.253170713	-0.206825436	0.213794152	-0.027507815
171546	0.4918699	-0.054019228	-0.206571103	1.431624846	0.65865937
253738	-0.006137022	0.074082675	0.136189559	-0.002599728	-0.021358357
5713	-0.1252043	-0.070781325	0.488642621	0.284571605	0.356237745
26275	0.1610513	0.041687338	0.514314351	-0.513888124	0.529390576
2177	-0.2457296	0.13436578	-0.012445468	0.088214196	0.134886726
9774	-0.0848357	0.07983973	-0.333634597	-0.76502012	0.22652986
91056	-0.4608901	0.425497999	0.085099924	0.540704509	0.490257529
2875	0.1423211	0.373844993	0.344820065	0.261902215	0.143419092
56103	-0.05218337	-0.010453947	0.056072056	-0.00868029	-0.22673588
56147	0.09796954	0.453032403	-2.12479236	-1.006966869	-1.051883285
11173	0.1001141	0.220764252	0.085830543	-0.058695941	-0.153360946
54778	-0.02424908	0.013727018	0.188419453	-0.537443241	0.024137509
10082	-0.1132566	0.135459856	0.061453711	-0.052975929	-0.077386222
10175	0.2004371	-0.038128514	-1.05744307	0.218965389	0.229724092
1314	0.1737212	0.018826022	-0.175170361	0.470619301	0.19758624
118491	0.01359196	0.155943034	0.293817805	0.084880374	-0.051338201
84447	0.1062296	-0.137286062	0.098668154	-0.079394591	-0.01313694
51311	0.04229091	0.241481842	0.340074204	0.143328738	-0.047798487
8030	-0.4227489	0.320935849	-0.492100615	0.014390288	-0.412147979
8493	0.3247996	-0.031493677	-0.184396787	-0.075943734	0.385549656
6888	0.1813828	-0.164131973	-0.161885971	-0.156604573	0.121599373
23236	-0.04086251	0.002754048	-0.481138449	-0.406362962	-0.027787822
388272	0.01009086	0.297421391	0.075671446	0.587306926	1.043188963
149951	-0.146885	-0.217068401	0.231547413	0.436268418	-0.063479769
9815	0.1635459	-0.064477033	-0.043302475	0.158982345	-0.138319479
23431	0.2421773	-0.123147294	-0.197000768	-0.313171681	-0.226564675
9203	-0.1066013	0.095040486	-0.107941811	0.73610575	0.132255073
57124	0.06580318	0.227612584	-0.020616624	0.110999931	-0.105688908
84871	-0.2626844	0.00611917	0.020588417	0.120537819	0.016863472
80070	-0.02219601	0.149505098	0.052093555	0.033029196	0.082203317
5209	0.2825011	0.518938326	0.524422473	0.431952753	0.042436667
1292	0.2002654	0.332804925	0.061717414	-0.079744584	-0.345253871
5393	0.1304417	0.230980703	0.245982235	-0.129551174	0.0796413
9173	-0.07505091	0.021858856	0.047765627	0.050164469	-0.121846024
114801	0.1945264	-0.438342136	0.59858696	-0.754890493	-0.178230057
116337	0.1237912	0.080176923	0.126885098	-0.043101563	0.008715574
23335	0.3572856	-0.952829676	0.516476272	0.08093493	0.484991511
9961	0.1261101	-0.309925562	0.343705952	0.22245412	-0.243715275
6678	0.104367	0.080188129	0.166236853	0.238715415	-0.071071446
2263	-0.02970967	0.072511065	0.016824442	-0.022052399	-0.121856095
6429	-0.3083094	0.158548438	-1.080224177	-0.048465404	0.096496536
7082	0.2716509	-0.037946313	-0.403164166	-0.696342279	-0.372795725
55668	-0.03998081	0.132354937	0.074288364	-0.195322023	0.24503001
55731	0.2314887	0.435549857	-0.054045188	0.363423298	-0.652401762
5624	-0.06349681	-0.200624707	-0.110715672	0.291416011	-0.45075999
6010	0.01482395	-0.190896322	0.012900034	-0.121368269	-0.256775758
2230	0.2405277	-0.185017533	0.150453079	0.712785486	0.293411844
55586	-0.01669037	-0.203137215	-0.320993388	-0.139502528	-0.067868895
10791	0.06423161	0.149851219	-0.120701041	0.111434446	-0.021285259
55790	0.9484227	0.094224592	-0.170872959	0.215009749	0.762541122
467	0.3227104	-0.336376956	-0.600868647	-0.618342567	-0.152661673
149233	-0.1618545	0.209739306	-0.073835807	-0.070741341	-0.177450774
122553	0.4907032	-0.416770015	0.359843648	-0.084038927	0.662759228
1159	0.1916335	-0.076678571	0.109147755	0.461043162	-0.212485613
55112	-0.3097029	-0.093987252	0.024242613	-0.02576146	-0.135071725
84522	0.1966335	-0.074838361	-0.595094742	0.152999458	-0.211468938
6093	-0.0606408	-0.055731324	-0.302284742	-0.811458755	-0.193433488
56941	0.0634429	0.264084333	0.631051757	0.556527688	0.410247743
5436	-0.1558224	0.077744165	0.230144488	0.538094083	0.196924042
3190	-0.0905464	0.081927856	-0.290961841	-0.004305716	0.047384509
83896	-0.06050362	-0.144015732	-0.236650318	-0.461030759	-0.48563059
9024	0.02906008	-0.115214573	-0.031994173	-0.104905185	-0.194886794
3315	0.09832164	-0.013472007	-0.514845501	0.113027571	-0.424550571
9340	-0.5899518	0.749320322	-1.423394207	0.683705812	-0.438167119
122809	0.1020852	-0.181997101	-0.302456528	-0.752177537	-0.14365778
1809	-0.08665571	-0.11992596	-0.975808561	-0.614745527	-1.171251238
5534	-0.4748329	-0.315293406	0.006790836	-0.378966057	-0.245476708
219902	0.1253203	-0.252798647	0.041212176	-0.046418645	0.024461519
2752	-0.3365615	0.495193545	-0.506323818	1.445703608	-0.16032062
9459	-0.1142297	0.134713207	0.268528172	0.071797666	-0.064050466
64215	0.2708239	-0.017248487	0.919724006	0.528992403	0.486557854
1589	0.131025	-0.103422663	0.219086841	-0.065774655	-0.205830444
6598	-0.5383846	0.168046336	-0.106218998	-0.357968481	-0.276583663
55813	-0.06274074	-0.127976329	-0.218525755	-0.483447145	-0.211804296
23011	0.4370367	-0.138520484	-0.119751839	-0.382110869	0.086648877
348801	0.1412116	-0.211728822	0.469230069	0.057925098	0.099944684
139065	0.1590494	0.487931306	-0.999404954	-0.798319139	0.084466611
84978	0.1506929	0.052886481	-0.426812456	-0.441927563	-0.565170336
51251	-0.245167	-0.493078741	0.050161695	-0.441893794	0.225309583
123872	-0.06705621	0.184886495	-0.105751657	-0.122813187	-0.198880955
9179	-0.1090955	-0.002301442	0.048138586	0.637912991	-0.008752626
10294	0.2673363	0.06856314	-0.128608732	0.030189676	-0.313325789
54716	0.2193595	-0.068309438	0.09421127	-0.316769268	-0.271683087
4598	0.05186292	0.093221006	-0.086798265	0.250051417	-0.176107867
388799	-0.2537293	-0.14070689	-0.053852066	-0.069018617	-0.146567239
8336	-0.03575567	-0.26192055	-0.194003012	0.975318225	0.082753379
146664	-0.158786	-0.19242387	-0.094827483	-0.185825933	-0.213621291
10992	-0.08524276	0.004897989	0.24418172	0.013795879	-0.04307281
6550	0.2105834	0.147731342	0.323383823	0.052421509	-0.088266913
5954	0.2368122	0.011520347	0.863524399	0.152055482	0.350721134
219790	0.4248485	0.100272788	-0.196277275	-0.032454639	0.228506944
390874	-0.3210492	-0.177142695	-0.809358295	-0.258435698	-0.204602641
4825	0.1928113	0.026495324	0.235927544	0.084419406	0.128836946
221935	0.06260691	-0.335000427	0.106179808	0.134479094	0.069651003
9519	0.2982985	-0.734747337	0.32100094	-0.065614711	-0.124916816
3973	-0.08136537	0.037693627	-0.109933231	-0.148833186	-0.336924711
5537	0.301815	0.137167099	-0.429634827	-0.614916973	-0.221242993
7109	-0.0182963	0.022543491	0.265217479	-0.122619997	-0.038970662
165679	0.1157136	0.152830263	-0.019732511	-0.366589786	-0.143897142
51252	-0.03946188	-0.462070835	0.011805509	0.119644543	-0.341206451
8383	0.008549393	0.167069996	-0.461849286	-0.516104405	-0.396518225
202559	-0.2233006	-0.09761359	-0.38151137	-0.160218447	-0.484733249
1961	0.04143988	0.181303051	0.020684653	-0.240556238	-0.244645299
9480	-0.01909363	0.115886897	0.049224262	-0.263859506	0.064042051
493856	0.1130511	-0.178490734	0.300228471	0.643075521	0.557898137
285521	0.1562677	-0.042450321	0.358827649	0.098495558	-0.213552021
1746	-0.147996	0.12527276	-0.565199824	-0.475417698	-0.983842982
6827	0.2254297	-0.112560496	-0.367048521	0.490918679	-0.064612761
165545	0.09214722	0.069773657	0.135964649	-0.094460062	-0.260325902
90326	0.2101177	-0.020822996	0.17068004	0.293327189	0.063320807
2780	-0.1058581	-0.088249509	-0.486734965	-0.214641741	-0.311862748
55815	-0.3221138	0.09296294	0.004268441	-0.133311214	-0.140224297
80332	0.1874833	0.143907432	0.433844162	0.086662484	0.165026511
835	-0.565078	0.178880202	-0.542966451	0.570581123	-0.391670674
8243	-0.08695055	-0.122645168	0.098671693	-0.051935018	-0.256137175
55628	-0.1817414	0.132533779	0.095864792	-0.16885196	0.001802709
22987	-0.01881135	0.386929071	0.052313363	-0.224270317	-0.050769353
10694	0.07433521	-0.001120898	0.106600971	-0.265863992	0.125533292
80714	-0.1137359	-0.21184474	0.254210331	0.241895247	0.367576664
7813	-0.1410768	-0.131663778	0.245692735	-0.135916485	0.024321207
90990	-0.1704269	0.096841911	-0.150653599	-0.215631565	-0.545969199
6476	0.2663587	0.065524917	2.209473735	2.127599302	3.18833262
56922	0.1227887	-0.057063125	0.267673909	0.391949221	0.14272213
84958	-0.02507686	0.052323315	0.016215416	-0.023463959	0.016215416
57192	0.1271818	0.18638129	0.255654909	0.403180887	0.195663147
64332	-0.1848141	0.129678911	-0.235983752	0.417078133	0.13773703
11072	0.5272991	0.023473096	-0.464336325	0.285619458	0.155836567
126068	0.00204645	-0.221099075	-0.093548176	-0.226687607	-0.002831446
6865	0.04382227	-0.233527284	-0.371805961	-0.140337733	-0.480210174
10156	-0.2994716	0.011733809	-0.022162738	-0.266505608	-0.196923224
8574	0.06720274	0.135958507	0.169037414	1.080425781	0.459218934
94101	0.03477209	-0.099150747	-0.574879013	-0.248145294	0.071249582
11284	0.02073179	-0.213024449	0.669084998	0.302987857	-0.011941805
284	-0.3114401	-0.135518117	0.972398094	0.031983591	0.600456252
9657	0.272845	-0.155736409	-0.235269947	-0.142419022	-0.201151652
326624	0.0395161	-0.199709969	-0.027954074	-0.239214714	-0.304900325
4762	0.1418101	0.034066859	0.028815439	0.013262227	-0.06704924
1038	0.4405948	0.14982893	-0.026349239	0.157643841	0.115710685
81928	0.4135017	-0.044308698	1.189202446	0.674619397	-0.109293699
55342	0.1261055	0.249376906	-0.008597972	0.440306631	0.595260088
83478	-0.003430199	-0.112240126	-0.003861727	0.038755604	-0.015856319
942	0.1738839	0.079103571	0.026684858	-0.093638988	-0.141433923
64787	-0.1794493	-0.074001864	-0.231265332	0.015393422	-0.379007153
10775	0.1857995	-0.136675379	0.059685937	0.101781834	-0.034160492
3028	0.1116787	0.049419202	-0.156521887	0.63319271	0.055721422
3297	-0.5174289	0.13453471	-1.016965502	-0.712423549	-1.271348231
64174	-0.01861482	-0.493271784	0.174301631	0.163621345	0.082368126
3617	0.2847826	-0.1442421	-0.349159253	-0.132292833	-0.114799276
38	0.2212745	0.112757756	0.105171207	0.076057175	0.063272478
489	-0.004784044	0.014727972	-0.227324562	-0.212274436	-0.685156486
285668	-0.02172634	0.116619446	0.045964748	-0.130545241	0.076955983
3805	0.1618054	0.217727229	0.009902479	0.150823035	-0.086619049
254065	0.2225021	-0.116962491	0.273598785	0.135881285	0.149759214
3189	0.2202403	0.059563886	0.081115256	-0.458719322	0.27952787
2634	0.272126	0.787354295	1.54847962	2.100215867	0.759803851
128414	-0.07456939	-0.127120626	-0.139207993	-0.001047591	-0.207022118
26020	-0.1208108	-0.342410177	0.220104446	0.558792269	0.15537755
55163	-0.1459105	-0.081711496	0.092018788	0.442761833	0.006196164
284904	0.233452	-0.156291377	0.258306785	0.31921098	-0.0994683
10522	0.03855197	0.069320005	-0.054376238	0.04342848	-0.135325629
5794	0.4794088	0.094301177	0.298224215	0.047133459	0.186038746
2641	0.3112053	0.160430919	0.216266768	0.065709236	-0.130438981
391356	0.03053967	0.187557156	0.208937662	0.742783477	0.323012149
285761	0.299562	-0.543550965	-0.483823389	0.27494011	-0.206069436
5649	0.1086862	-0.108850358	0.142257599	-0.052077745	-0.256126653
7135	0.3199588	-0.179999863	0.069458937	-0.374376074	-0.461890103
4248	0.08314833	-0.016632543	-0.044682177	-0.266221666	-0.262748917
51082	-0.1319299	-0.199366342	0.370533352	0.508607507	0.190505265
149461	0.06621386	-0.021080343	-0.06292527	-0.020698255	-0.055429215
221409	0.09251007	0.058121726	-0.013742556	-0.063829769	-0.019999617
114088	0.1195651	0.255525167	0.391488603	0.066672075	0.190248561
55906	0.2355644	0.361250914	-0.276927512	0.218353587	-0.322892422
55176	0.01777407	-0.06840014	0.020835659	-0.064578503	-0.164071118
6421	-0.1206853	0.24134801	-0.037684605	-0.066235941	0.070010068
4752	-0.09624319	0.056433453	0.102478784	-0.18058021	-0.537132342
554235	0.5544775	0.083547336	-0.106554171	-0.184859324	-0.25489375
6975	0.09248396	0.011615886	0.118929753	-0.319235213	-0.375578589
30837	0.492855	-0.0822003	0.505262867	0.394047445	0.24874666
11281	-0.05282509	-0.00643418	-0.131414664	-0.036050768	-0.455632352
64409	0.1425893	0.22664881	0.22785436	0.176904162	0.344322204
79891	0.3323142	-0.007246246	0.082150896	0.044653091	0.035279209
55061	-0.145659	0.039521068	0.085149929	-0.112735155	-0.259888433
9784	0.03235418	0.064925991	-0.66545343	0.462343152	-0.093751271
9922	0.22417	-0.139728508	-0.021499128	0.037586967	-0.21367455
3791	0.1085284	0.277199304	0.004259516	0.098959678	-0.166212074
7443	0.2996943	0.29613564	0.315313065	-0.430451012	0.114591965
25796	-0.1547333	-0.11637773	0.378412924	0.385136118	0.105433556
6549	-0.509385	-0.30883494	-0.188505864	-0.080602366	-0.201011469
3479	0.0943082	0.298713092	-0.12200006	0.839984319	0.193496732
10609	0.2430684	-0.299347452	1.435708851	0.641462819	0.30537641
127933	-2.014764	-0.028213758	-1.083553524	-0.50401976	1.102452553
84952	-0.1586583	-0.051384033	0.135469335	0.129022933	-0.045388781
114132	0.3538458	-0.171766134	-0.043244645	0.029905448	-0.234808992
549	-0.2207923	-0.339328026	-0.829286444	-0.821319099	-0.237119601
79990	-0.2403912	0.185928276	-0.217166321	-0.149991772	-0.419661129
5292	0.04468192	0.218928097	0.682601817	0.291697365	-0.045734987
8615	0.05568233	-0.027484805	-0.30364538	-0.695083777	0.065778136
84419	0.3677194	0.303682049	0.116289943	0.172080276	-0.113613429
6663	0.1935726	0.045576345	0.058141865	0.03807437	-0.087555751
93380	0.03566449	0.072701418	0.039547692	-0.502060459	-0.497523557
50809	-0.1279573	0.32463291	0.060057961	0.177374598	0.347004951
146691	0.09578594	0.189031081	-0.02836405	-0.21600772	-0.309337821
10871	0.272534	-0.187700125	0.066460409	0.121098594	0.021851607
57205	-0.01394369	-0.270526846	-1.22414891	0.778838976	0.384556678
1555	-0.1440172	0.010927303	0.085798187	-0.10657733	-0.046394516
10054	0.2645297	0.137825322	-0.081234331	0.332298634	0.209731335
90835	0.03142762	-0.067622155	-0.005015336	0.067793363	-0.413832279
144455	-0.0443963	-0.293182309	-0.790700301	-0.409938842	-0.355476788
147744	-0.1981887	-0.06806779	0.176846736	-0.144216236	-0.234947884
9760	-0.1288297	-0.238278282	0.614130063	0.470158289	0.627502438
5890	0.4104953	-0.02843332	0.093835234	0.205415977	-0.030076899
54965	-0.02381859	0.176416565	0.486770185	0.949983345	0.685108002
284325	0.05916708	-0.20332257	0.513932378	0.466606953	0.030934518
80135	0.06234008	-0.11998666	-0.124417919	-0.096242188	0.047156974
51141	0.5062011	-0.308515049	-0.196978554	-0.398440416	0.194019852
